fold,true_label,predicted_label,prediction_probability,site
2,0,0,0.31394264101982117,NYU
2,0,1,0.7209869623184204,NYU
2,0,0,0.3169861137866974,NYU
2,0,1,0.5697077512741089,NYU
2,0,0,0.4037438929080963,NYU
2,0,0,0.308918297290802,NYU
2,0,0,0.3714500367641449,NYU
2,0,0,0.3340514600276947,NYU
2,0,0,0.3285370469093323,NYU
2,0,0,0.3149215579032898,NYU
2,0,0,0.35341647267341614,NYU
2,0,0,0.40321385860443115,NYU
2,0,0,0.3108435273170471,NYU
2,0,0,0.3115067183971405,NYU
2,0,0,0.4835338294506073,NYU
2,0,0,0.3244781196117401,NYU
2,0,1,0.8803554773330688,TRINITY
2,0,0,0.33186084032058716,TRINITY
2,0,0,0.3927159309387207,TRINITY
2,0,0,0.3143889009952545,NYU
2,1,1,0.6232399940490723,STANFORD
2,1,0,0.31018728017807007,STANFORD
2,1,1,0.7491149306297302,STANFORD
2,0,0,0.33460238575935364,STANFORD
2,0,0,0.34041035175323486,STANFORD
2,0,0,0.3439120948314667,STANFORD
2,0,0,0.3194257318973541,STANFORD
2,0,0,0.3384886384010315,STANFORD
2,0,1,0.5989704728126526,STANFORD
2,0,1,0.8319552540779114,STANFORD
2,1,1,0.6498795747756958,UCLA_1
2,1,1,0.729470431804657,UCLA_1
2,1,0,0.3345347046852112,UCLA_1
2,1,0,0.4171206057071686,UCLA_1
2,0,0,0.47680386900901794,UCLA_1
2,0,1,0.8753108382225037,UCLA_1
2,1,0,0.32377198338508606,UCLA_2
2,0,0,0.31613126397132874,UCLA_2
2,1,1,0.6039121747016907,MAX_MUN
2,0,0,0.33419373631477356,MAX_MUN
2,0,1,0.5773548483848572,MAX_MUN
2,0,1,0.6956906318664551,MAX_MUN
2,0,1,0.6188918948173523,MAX_MUN
2,0,1,0.6636955738067627,MAX_MUN
2,0,1,0.6239597797393799,MAX_MUN
2,1,0,0.4475099742412567,CALTECH
2,1,1,0.5802881121635437,CALTECH
2,1,1,0.693828821182251,CALTECH
2,0,1,0.880509078502655,CALTECH
2,0,0,0.3737480938434601,CALTECH
2,0,1,0.5471642017364502,SBL
2,0,1,0.526290237903595,SBL
2,0,0,0.38879886269569397,SBL
2,0,0,0.40324723720550537,SBL
2,0,1,0.5191624760627747,SBL
2,0,1,0.5191364884376526,SBL
2,0,1,0.5532239079475403,SBL
2,1,1,0.5759240388870239,SBL
2,1,0,0.39335668087005615,SBL
2,1,1,0.6589621901512146,SBL
2,1,1,0.5982393622398376,SBL
2,1,1,0.6416820287704468,MAX_MUN
3,1,0,0.492497980594635,PITT
3,1,1,0.5306631922721863,PITT
3,1,0,0.39374279975891113,PITT
3,0,0,0.4580865800380707,PITT
3,0,0,0.42979711294174194,PITT
3,0,1,0.5410517454147339,PITT
3,0,1,0.5338751673698425,PITT
3,1,0,0.38165464997291565,PITT
3,0,0,0.4366814196109772,OLIN
3,0,0,0.4524490535259247,OLIN
3,1,1,0.5747857093811035,OLIN
3,1,0,0.42784246802330017,OLIN
3,1,0,0.44315072894096375,OHSU
3,0,0,0.38956838846206665,SDSU
3,0,0,0.37432676553726196,SDSU
3,0,0,0.46022605895996094,SDSU
3,1,1,0.5840663313865662,TRINITY
3,1,1,0.5403308868408203,TRINITY
3,1,1,0.562298059463501,TRINITY
3,1,1,0.5367336869239807,TRINITY
3,0,0,0.4163198173046112,TRINITY
3,0,0,0.47141358256340027,TRINITY
3,0,0,0.4749412536621094,TRINITY
3,0,1,0.5706741809844971,TRINITY
3,1,1,0.5920578837394714,UM_1
3,1,1,0.5543465614318848,UM_1
3,1,1,0.5082841515541077,UM_1
3,1,0,0.4544826149940491,UM_1
3,1,1,0.5532068014144897,UM_1
3,1,1,0.5492739677429199,UM_1
3,1,0,0.38682833313941956,UM_1
3,0,0,0.4884316623210907,UM_1
3,0,0,0.3828066885471344,UM_1
3,0,0,0.4215349853038788,UM_1
3,0,0,0.3907723128795624,UM_1
3,0,1,0.5146939158439636,UM_1
3,0,1,0.5436441898345947,UM_1
3,0,0,0.40670153498649597,UM_1
3,0,1,0.5207160115242004,UM_1
3,0,0,0.40968063473701477,UM_1
3,0,1,0.5141957402229309,UM_1
3,0,0,0.41564875841140747,UM_2
3,0,1,0.5154241919517517,UM_2
3,0,0,0.4855349063873291,UM_2
3,1,0,0.412890762090683,UM_2
3,0,0,0.4681563377380371,USM
3,0,1,0.5082709193229675,USM
3,0,0,0.4639066457748413,USM
3,0,0,0.4546717703342438,USM
3,0,1,0.5961312651634216,USM
3,1,1,0.6037335395812988,USM
3,1,0,0.489934504032135,USM
3,1,1,0.5735655426979065,USM
3,1,1,0.5519365668296814,USM
3,1,1,0.5603540539741516,USM
3,1,1,0.5823835134506226,USM
3,1,1,0.5009430050849915,USM
3,1,0,0.42728379368782043,USM
3,1,1,0.5161462426185608,USM
3,1,1,0.6016155481338501,USM
3,1,1,0.5138943195343018,USM
3,0,0,0.4636644721031189,YALE
3,0,0,0.4479201138019562,YALE
3,1,0,0.3183368444442749,YALE
3,1,0,0.4405188262462616,YALE
3,1,1,0.5044378042221069,YALE
3,1,0,0.4071745276451111,YALE
3,1,0,0.35589101910591125,YALE
3,1,1,0.565958559513092,CMU
3,1,0,0.43111664056777954,CMU
3,0,0,0.37081021070480347,CMU
3,0,0,0.4686884880065918,LEUVEN_1
3,0,1,0.5481154918670654,LEUVEN_1
3,1,0,0.4704873263835907,LEUVEN_1
3,1,1,0.5576315522193909,LEUVEN_1
3,0,1,0.563608705997467,LEUVEN_1
3,0,0,0.4266231656074524,LEUVEN_2
3,0,1,0.53545081615448,LEUVEN_2
3,0,1,0.5308001041412354,LEUVEN_2
3,0,1,0.5005815029144287,LEUVEN_2
3,0,0,0.3835808038711548,LEUVEN_2
3,0,0,0.44051501154899597,LEUVEN_2
3,1,1,0.5422701239585876,LEUVEN_2
3,1,0,0.39461639523506165,LEUVEN_2
3,1,0,0.4770808815956116,LEUVEN_2
3,0,1,0.5509752631187439,KKI
3,0,1,0.5349343419075012,KKI
3,0,0,0.46559590101242065,KKI
3,1,1,0.5594245195388794,KKI
3,1,1,0.5374842882156372,KKI
3,1,1,0.5218451023101807,KKI
3,0,1,0.540898323059082,KKI
3,0,1,0.5486510992050171,KKI
3,1,1,0.5791390538215637,KKI
3,1,0,0.48959648609161377,NYU
3,1,0,0.38624298572540283,NYU
3,1,0,0.43192213773727417,NYU
3,1,1,0.5572752952575684,NYU
3,1,0,0.430054634809494,NYU
3,1,1,0.5315564274787903,NYU
3,1,1,0.5704365372657776,NYU
3,1,0,0.4807213842868805,NYU
3,1,1,0.5602878332138062,NYU
3,1,0,0.43086567521095276,NYU
3,1,1,0.5623677968978882,NYU
3,1,0,0.4141335189342499,NYU
3,1,0,0.42365893721580505,NYU
3,1,1,0.5284485220909119,NYU
3,1,0,0.46627360582351685,NYU
3,1,1,0.5334193110466003,NYU
3,1,0,0.4630722403526306,NYU
3,0,0,0.3849249482154846,NYU
3,0,0,0.4752722680568695,NYU
3,0,1,0.5607395172119141,NYU
3,0,0,0.3980334401130676,NYU
3,0,1,0.5431855320930481,NYU
3,0,0,0.48952656984329224,NYU
3,0,0,0.45188647508621216,NYU
3,0,0,0.44216713309288025,NYU
3,0,0,0.42210328578948975,NYU
3,0,0,0.3962601125240326,NYU
3,0,1,0.5720711946487427,NYU
3,0,0,0.4639317989349365,NYU
3,0,0,0.4712700843811035,NYU
3,0,0,0.419632226228714,NYU
3,0,1,0.510714054107666,TRINITY
3,0,1,0.567842423915863,TRINITY
3,0,1,0.5465505123138428,TRINITY
3,0,0,0.4818281829357147,TRINITY
3,0,0,0.4091343283653259,NYU
3,0,0,0.35341569781303406,NYU
3,0,1,0.5428537130355835,NYU
3,1,1,0.6445065140724182,STANFORD
3,0,0,0.38716307282447815,STANFORD
3,1,1,0.5369314551353455,UCLA_1
3,1,1,0.5421836972236633,UCLA_1
3,1,1,0.5663342475891113,UCLA_1
3,1,1,0.5346323847770691,UCLA_1
3,1,0,0.47600337862968445,UCLA_1
3,1,1,0.5977265238761902,UCLA_1
3,1,0,0.4585728049278259,UCLA_1
3,1,1,0.5673506855964661,UCLA_1
3,1,1,0.5422647595405579,UCLA_1
3,0,0,0.4588896632194519,UCLA_1
3,0,1,0.6096289753913879,UCLA_1
3,0,0,0.48059946298599243,UCLA_1
3,0,0,0.4078507721424103,UCLA_1
3,0,0,0.4323035776615143,UCLA_1
3,0,0,0.39340734481811523,UCLA_1
3,0,1,0.5328451991081238,UCLA_1
3,0,1,0.5566169023513794,UCLA_1
3,1,1,0.5404695868492126,UCLA_2
3,0,0,0.35499003529548645,UCLA_2
3,0,0,0.4811987578868866,UCLA_2
3,0,1,0.5657870173454285,UCLA_2
3,0,0,0.48004990816116333,UCLA_2
3,1,0,0.3730216920375824,MAX_MUN
3,1,1,0.5400350093841553,MAX_MUN
3,1,0,0.4242130517959595,MAX_MUN
3,1,0,0.3596334457397461,MAX_MUN
3,0,1,0.5222724080085754,MAX_MUN
3,0,1,0.5522791147232056,MAX_MUN
3,0,1,0.52187579870224,MAX_MUN
3,0,1,0.534126341342926,MAX_MUN
3,0,0,0.42982983589172363,MAX_MUN
3,0,1,0.5598040223121643,MAX_MUN
3,1,0,0.4022669494152069,MAX_MUN
3,0,1,0.5347135066986084,MAX_MUN
3,0,0,0.3700501620769501,CALTECH
3,0,0,0.28279808163642883,CALTECH
3,0,0,0.49507051706314087,CALTECH
3,0,1,0.5651950240135193,SBL
3,1,1,0.5469439625740051,SBL
3,1,0,0.4975047707557678,SBL
4,1,1,0.5166093707084656,PITT
4,1,1,0.5178185105323792,PITT
4,1,1,0.5197460055351257,PITT
4,1,1,0.5170133709907532,PITT
4,1,1,0.5130287408828735,PITT
4,0,1,0.5224177241325378,PITT
4,0,1,0.5161764025688171,PITT
4,0,1,0.5150454044342041,PITT
4,0,1,0.5143811106681824,PITT
4,0,1,0.5175370573997498,PITT
4,0,1,0.5177640318870544,PITT
4,0,1,0.5140190124511719,PITT
4,0,1,0.5177229046821594,PITT
4,0,1,0.5156537294387817,PITT
4,0,1,0.5157842636108398,OLIN
4,0,1,0.5222238898277283,OLIN
4,0,1,0.5179432034492493,OLIN
4,1,1,0.5146902203559875,OLIN
4,1,1,0.5131189823150635,OLIN
4,1,1,0.5215056538581848,OLIN
4,1,1,0.5119138956069946,OHSU
4,1,1,0.5115918517112732,OHSU
4,1,1,0.5203354954719543,OHSU
4,0,1,0.5181923508644104,OHSU
4,0,1,0.5110598206520081,OHSU
4,0,1,0.5161973237991333,OHSU
4,0,1,0.5199256539344788,OHSU
4,0,1,0.5166980028152466,SDSU
4,0,1,0.5176302790641785,SDSU
4,0,1,0.5160677433013916,SDSU
4,0,1,0.5137608647346497,SDSU
4,1,1,0.5222949385643005,TRINITY
4,1,1,0.5165826082229614,TRINITY
4,0,1,0.5199388861656189,TRINITY
4,0,1,0.513717532157898,TRINITY
4,0,1,0.5174486041069031,TRINITY
4,1,1,0.5176340341567993,UM_1
4,1,1,0.514378011226654,UM_1
4,1,1,0.517191469669342,UM_1
4,0,1,0.5175015330314636,UM_1
4,0,1,0.5153717398643494,UM_1
4,0,1,0.5172029733657837,UM_1
4,0,1,0.5096147656440735,UM_1
4,0,1,0.5165274739265442,UM_1
4,0,1,0.5179928541183472,UM_1
4,0,1,0.5153432488441467,UM_1
4,0,1,0.5160194039344788,UM_1
4,0,1,0.5167135000228882,UM_1
4,0,1,0.5144379734992981,UM_1
4,0,1,0.5132073760032654,UM_1
4,0,1,0.5136115550994873,UM_2
4,1,1,0.5135732293128967,UM_2
4,1,1,0.5171082615852356,UM_2
4,1,1,0.5132300853729248,UM_2
4,1,1,0.5161458253860474,UM_2
4,1,1,0.5130845904350281,UM_2
4,1,1,0.5171284079551697,UM_2
4,0,1,0.5136887431144714,UM_2
4,0,1,0.5152351260185242,UM_2
4,0,1,0.519120991230011,UM_2
4,0,1,0.5187558531761169,USM
4,0,1,0.5224481225013733,USM
4,0,1,0.517180860042572,USM
4,0,1,0.5244779586791992,USM
4,1,1,0.5211541652679443,USM
4,1,1,0.5155147910118103,USM
4,1,1,0.5186142325401306,USM
4,1,1,0.5190802812576294,USM
4,1,1,0.5194666981697083,USM
4,1,1,0.5207343101501465,USM
4,0,1,0.5093527436256409,YALE
4,0,1,0.5096673369407654,YALE
4,0,1,0.5190715193748474,YALE
4,1,1,0.510533332824707,YALE
4,0,1,0.5229018926620483,CMU
4,0,1,0.5190316438674927,CMU
4,0,1,0.5177434682846069,CMU
4,0,1,0.5232171416282654,CMU
4,1,1,0.5110946893692017,LEUVEN_1
4,1,1,0.5122141242027283,LEUVEN_1
4,1,1,0.5105339288711548,LEUVEN_1
4,1,1,0.5112835764884949,LEUVEN_1
4,1,1,0.5158357620239258,LEUVEN_1
4,1,1,0.5158559679985046,LEUVEN_1
4,0,1,0.5195863246917725,LEUVEN_2
4,0,1,0.5150322318077087,LEUVEN_2
4,1,1,0.5156014561653137,LEUVEN_2
4,1,1,0.515480637550354,LEUVEN_2
4,1,1,0.5152614116668701,LEUVEN_2
4,1,1,0.5150458216667175,LEUVEN_2
4,0,1,0.5110087394714355,KKI
4,0,1,0.5150648951530457,KKI
4,1,1,0.5146576762199402,KKI
4,1,1,0.5267273187637329,KKI
4,0,1,0.5140200853347778,KKI
4,1,1,0.5167607069015503,NYU
4,1,1,0.5110316872596741,NYU
4,1,1,0.516710102558136,NYU
4,1,1,0.518273115158081,NYU
4,1,1,0.5144461393356323,NYU
4,1,1,0.5169765949249268,NYU
4,1,1,0.5095927119255066,NYU
4,1,1,0.5136450529098511,NYU
4,1,1,0.5160074234008789,NYU
4,1,1,0.5191803574562073,NYU
4,1,1,0.5177966356277466,NYU
4,1,1,0.5161126852035522,NYU
4,1,1,0.5168802738189697,NYU
4,1,1,0.519893229007721,NYU
4,1,1,0.5199769735336304,NYU
4,1,1,0.5131282806396484,NYU
4,1,1,0.5159401297569275,NYU
4,0,1,0.5116302967071533,NYU
4,0,1,0.5175356864929199,NYU
4,0,1,0.5157865881919861,NYU
4,0,1,0.5184239149093628,NYU
4,0,1,0.5139834880828857,NYU
4,0,1,0.5108000636100769,NYU
4,0,1,0.5147859454154968,NYU
4,0,1,0.5165882110595703,NYU
4,0,1,0.5172221660614014,NYU
4,0,1,0.5162513256072998,NYU
4,0,1,0.516321063041687,NYU
4,0,1,0.5161455869674683,NYU
4,0,1,0.5193801522254944,NYU
4,0,1,0.5145391821861267,NYU
4,0,1,0.519030749797821,NYU
4,0,1,0.5173701047897339,NYU
4,0,1,0.5158215165138245,NYU
4,0,1,0.5143622756004333,TRINITY
4,0,1,0.5167261362075806,TRINITY
4,0,1,0.5164322853088379,NYU
4,0,1,0.515200138092041,NYU
4,1,1,0.5210540294647217,STANFORD
4,1,1,0.5197893977165222,STANFORD
4,0,1,0.5227013230323792,STANFORD
4,0,1,0.5199087262153625,STANFORD
4,0,1,0.523149847984314,STANFORD
4,1,1,0.5282930731773376,UCLA_1
4,1,1,0.5228815078735352,UCLA_1
4,1,1,0.5211949944496155,UCLA_1
4,1,1,0.5225945711135864,UCLA_1
4,1,1,0.5206255316734314,UCLA_1
4,1,1,0.5195699334144592,UCLA_1
4,1,1,0.5231253504753113,UCLA_1
4,1,1,0.5206597447395325,UCLA_1
4,1,1,0.5195605158805847,UCLA_1
4,1,1,0.5156556367874146,UCLA_1
4,0,1,0.521733283996582,UCLA_1
4,0,1,0.5204097628593445,UCLA_1
4,0,1,0.5208159685134888,UCLA_1
4,0,1,0.5185718536376953,UCLA_1
4,0,1,0.516072154045105,UCLA_1
4,1,1,0.523032546043396,UCLA_2
4,1,1,0.517973780632019,UCLA_2
4,1,1,0.5212218761444092,UCLA_2
4,0,1,0.5247506499290466,UCLA_2
4,1,1,0.5210798978805542,MAX_MUN
4,1,1,0.5201771855354309,MAX_MUN
4,1,1,0.522479236125946,MAX_MUN
4,0,1,0.5175727009773254,MAX_MUN
4,0,1,0.5197572708129883,MAX_MUN
4,1,1,0.5185462832450867,MAX_MUN
4,1,1,0.5126907825469971,MAX_MUN
4,0,1,0.5144098997116089,MAX_MUN
4,1,1,0.5171166658401489,CALTECH
4,0,1,0.5156868696212769,CALTECH
4,0,1,0.5162095427513123,CALTECH
4,0,1,0.5218323469161987,SBL
4,0,1,0.5185416340827942,SBL
4,0,1,0.5223999619483948,SBL
4,0,1,0.521756649017334,SBL
