fold,true_label,predicted_label,prediction_probability,site
1,0,0,0.23309575021266937,SDSU
1,0,0,0.25015345215797424,SDSU
1,0,0,0.2385759949684143,SDSU
1,1,0,0.28440970182418823,STANFORD
1,1,0,0.25796934962272644,STANFORD
1,1,1,0.6409465074539185,STANFORD
1,0,0,0.26656574010849,STANFORD
1,0,0,0.2849847674369812,STANFORD
1,1,1,0.6522434949874878,TRINITY
1,1,0,0.32258710265159607,TRINITY
1,1,0,0.293789267539978,TRINITY
1,1,0,0.340129017829895,TRINITY
1,0,0,0.4118160605430603,TRINITY
1,0,1,0.5025320053100586,TRINITY
1,0,0,0.2752312421798706,TRINITY
1,0,0,0.2706700563430786,TRINITY
1,0,0,0.3003270626068115,TRINITY
1,1,1,0.5209082961082458,UCLA_1
1,1,0,0.4387708902359009,UCLA_1
1,1,0,0.4917346239089966,UCLA_1
1,1,1,0.7328391075134277,UCLA_1
1,1,1,0.6172960996627808,UCLA_1
1,1,0,0.29123273491859436,UCLA_1
1,1,0,0.365998774766922,UCLA_1
1,1,0,0.2996855676174164,UCLA_1
1,0,0,0.2705211341381073,UCLA_1
1,0,0,0.4084514081478119,UCLA_1
1,0,0,0.2860446274280548,UCLA_1
1,0,0,0.34715667366981506,UCLA_1
1,0,0,0.26236221194267273,UCLA_1
1,1,1,0.5974199175834656,UCLA_2
1,1,1,0.7004541754722595,UCLA_2
1,1,1,0.6287440657615662,UCLA_2
1,0,0,0.3770384192466736,UCLA_2
1,0,0,0.48326194286346436,UCLA_2
1,1,0,0.2789359390735626,UM_1
1,1,0,0.2588108479976654,UM_1
1,1,0,0.2635255753993988,UM_1
1,1,0,0.26339519023895264,UM_1
1,1,0,0.24004609882831573,UM_1
1,1,0,0.29769641160964966,UM_1
1,1,0,0.3935898542404175,UM_1
1,0,0,0.2803760766983032,UM_1
1,0,0,0.25505945086479187,UM_1
1,0,0,0.24186517298221588,UM_1
1,0,0,0.2495250552892685,UM_1
1,0,0,0.2316131591796875,UM_1
1,0,0,0.29889529943466187,UM_1
1,0,0,0.2847611606121063,UM_1
1,0,0,0.23083315789699554,UM_1
1,0,0,0.2789170444011688,UM_1
1,0,0,0.2769116461277008,UM_1
1,0,0,0.2798352539539337,UM_1
1,0,0,0.31677138805389404,UM_2
1,0,0,0.32623976469039917,UM_2
1,0,0,0.2883792519569397,UM_2
1,1,0,0.32688701152801514,UM_2
1,1,0,0.27540165185928345,UM_2
1,0,0,0.22813788056373596,UM_2
1,0,0,0.4921191930770874,UM_2
1,0,0,0.28262773156166077,USM
1,0,1,0.7458917498588562,USM
1,0,0,0.38949859142303467,USM
1,0,0,0.32694435119628906,USM
1,0,1,0.5600332021713257,USM
1,1,0,0.3392834961414337,USM
1,1,0,0.28899574279785156,USM
1,1,1,0.5341385006904602,USM
1,1,1,0.7574269771575928,USM
1,1,1,0.5445806980133057,USM
1,1,0,0.29574161767959595,USM
1,1,1,0.6570883989334106,USM
1,1,0,0.26253408193588257,USM
1,1,1,0.633626401424408,USM
1,0,0,0.2616068720817566,YALE
1,0,1,0.7009810209274292,YALE
1,0,0,0.25187718868255615,YALE
1,0,0,0.25115731358528137,YALE
1,1,0,0.4148074686527252,YALE
1,1,0,0.2862842082977295,YALE
1,1,1,0.7143136262893677,YALE
1,1,0,0.47167301177978516,YALE
1,1,1,0.6728116273880005,YALE
2,1,1,0.8839128017425537,CALTECH
2,0,0,0.08103641867637634,CALTECH
2,0,1,0.9573749303817749,CALTECH
2,1,0,0.14387622475624084,CMU
2,0,0,0.2490641325712204,CMU
2,0,0,0.06548739969730377,KKI
2,0,0,0.07808544486761093,KKI
2,1,0,0.039250388741493225,KKI
2,1,1,0.6848960518836975,KKI
2,0,1,0.5594224333763123,KKI
2,0,0,0.12494249641895294,KKI
2,1,1,0.8388829231262207,KKI
2,0,1,0.7755771279335022,LEUVEN_1
2,1,0,0.1321992129087448,LEUVEN_1
2,0,1,0.798771858215332,LEUVEN_1
2,1,0,0.2735036611557007,LEUVEN_1
2,1,1,0.8743108510971069,LEUVEN_1
2,0,0,0.1633065640926361,LEUVEN_1
2,0,0,0.055255915969610214,LEUVEN_2
2,0,1,0.7688758969306946,LEUVEN_2
2,0,0,0.181268572807312,LEUVEN_2
2,1,1,0.8377488851547241,LEUVEN_2
2,1,1,0.5807498097419739,LEUVEN_2
2,1,0,0.2528895437717438,LEUVEN_2
2,1,0,0.16375911235809326,MAX_MUN
2,0,1,0.587975263595581,MAX_MUN
2,0,0,0.13524581491947174,MAX_MUN
2,0,0,0.2717518210411072,MAX_MUN
2,0,0,0.029676146805286407,MAX_MUN
2,1,1,0.7615428566932678,MAX_MUN
2,1,1,0.8986882567405701,MAX_MUN
2,0,0,0.0872463583946228,MAX_MUN
2,1,0,0.4566836655139923,MAX_MUN
2,1,0,0.46471497416496277,NYU
2,1,0,0.06465712189674377,NYU
2,1,1,0.8589224815368652,NYU
2,1,1,0.8608075380325317,NYU
2,1,1,0.9192885160446167,NYU
2,1,1,0.8488335013389587,NYU
2,1,0,0.18865402042865753,NYU
2,1,1,0.9052531719207764,NYU
2,1,1,0.6378833651542664,NYU
2,1,1,0.8584137558937073,NYU
2,1,1,0.769256055355072,NYU
2,1,1,0.604312002658844,NYU
2,1,0,0.4849686324596405,NYU
2,1,1,0.653888463973999,NYU
2,1,0,0.26499536633491516,NYU
2,0,0,0.018463293090462685,NYU
2,0,0,0.014707385562360287,NYU
2,0,0,0.06034759059548378,NYU
2,0,0,0.09304959326982498,NYU
2,0,0,0.0898379310965538,NYU
2,0,1,0.9352901577949524,NYU
2,0,0,0.28307437896728516,NYU
2,0,0,0.3544527590274811,NYU
2,0,0,0.03944972902536392,NYU
2,0,0,0.08993763476610184,NYU
2,0,0,0.41442421078681946,NYU
2,0,1,0.7859100103378296,NYU
2,0,0,0.2829245328903198,NYU
2,0,1,0.886134922504425,NYU
2,0,0,0.3568900525569916,NYU
2,0,0,0.35814183950424194,NYU
2,0,0,0.05407869070768356,NYU
2,0,0,0.053175728768110275,NYU
2,0,1,0.7206690907478333,NYU
2,0,0,0.2615601420402527,NYU
2,1,0,0.2905227839946747,OHSU
2,1,0,0.21788360178470612,OHSU
2,1,0,0.04311322048306465,OHSU
2,0,0,0.21259331703186035,OHSU
2,0,0,0.3235756754875183,OHSU
2,0,1,0.5553959608078003,OLIN
2,0,0,0.007991607300937176,OLIN
2,0,0,0.1900319904088974,OLIN
2,1,0,0.057803429663181305,OLIN
2,1,0,0.34759971499443054,OLIN
2,1,0,0.27133679389953613,OLIN
2,1,0,0.05837681144475937,PITT
2,1,0,0.10061794519424438,PITT
2,1,0,0.33206790685653687,PITT
2,1,0,0.13243237137794495,PITT
2,0,0,0.12714451551437378,PITT
2,0,0,0.07049258798360825,PITT
2,0,1,0.734143853187561,PITT
2,0,1,0.7957103252410889,PITT
2,0,1,0.6047922968864441,PITT
2,1,0,0.007342975586652756,PITT
2,0,0,0.006494906265288591,SBL
2,0,0,0.04757266491651535,SBL
2,0,0,0.0967763364315033,SBL
2,1,0,0.35185107588768005,SBL
2,1,0,0.4480452835559845,SBL
2,1,0,0.2249760627746582,SDSU
2,1,1,0.5244823694229126,SDSU
2,0,0,0.04820295050740242,SDSU
2,0,1,0.7134755849838257,SDSU
2,0,1,0.6573560237884521,SDSU
2,0,1,0.6660593152046204,SDSU
2,1,0,0.08381011337041855,STANFORD
2,1,1,0.7464702725410461,STANFORD
2,1,1,0.8705328702926636,STANFORD
2,0,0,0.2218802124261856,STANFORD
2,0,0,0.30204808712005615,STANFORD
2,1,0,0.1597592532634735,TRINITY
2,1,0,0.21132983267307281,TRINITY
2,1,0,0.23351773619651794,TRINITY
2,1,1,0.9766362309455872,TRINITY
2,0,0,0.3919692635536194,TRINITY
2,0,0,0.18885736167430878,TRINITY
2,0,0,0.11376705765724182,TRINITY
2,0,1,0.7530052661895752,TRINITY
2,0,0,0.14825066924095154,TRINITY
2,1,0,0.3479621410369873,UCLA_1
2,1,1,0.815625011920929,UCLA_1
2,1,1,0.7733496427536011,UCLA_1
2,1,1,0.8243955373764038,UCLA_1
2,1,0,0.05026455596089363,UCLA_1
2,1,1,0.8748884201049805,UCLA_1
2,1,1,0.9062120318412781,UCLA_1
2,1,1,0.8382363319396973,UCLA_1
2,0,0,0.3642151653766632,UCLA_1
2,0,0,0.06791423261165619,UCLA_1
2,0,0,0.11119110882282257,UCLA_1
2,0,1,0.8089393377304077,UCLA_1
2,0,0,0.002391696907579899,UCLA_1
2,1,1,0.8867062330245972,UCLA_2
2,1,0,0.4227859079837799,UCLA_2
2,0,1,0.6731110215187073,UCLA_2
2,0,0,0.05251944065093994,UCLA_2
2,1,0,0.15343976020812988,UM_1
2,1,0,0.04943796247243881,UM_1
2,1,1,0.7040979862213135,UM_1
2,1,0,0.03835462033748627,UM_1
2,1,0,0.27262696623802185,UM_1
2,1,0,0.28530555963516235,UM_1
2,1,1,0.7957523465156555,UM_1
2,0,0,0.2999544143676758,UM_1
2,0,0,0.015762241557240486,UM_1
2,0,0,0.10269270092248917,UM_1
2,0,0,0.04730224609375,UM_1
2,0,0,0.022006116807460785,UM_1
2,0,0,0.016630256548523903,UM_1
2,0,0,0.34765520691871643,UM_1
2,0,0,0.011539598926901817,UM_1
2,0,0,0.054118845611810684,UM_1
2,0,0,0.14256542921066284,UM_1
2,0,0,0.0447581522166729,UM_2
2,0,0,0.026217062026262283,UM_2
2,1,1,0.8152745962142944,UM_2
2,1,1,0.9031679630279541,UM_2
2,1,1,0.8033692836761475,UM_2
2,0,0,0.40138524770736694,UM_2
2,0,0,0.07981119304895401,UM_2
2,0,0,0.13670915365219116,USM
2,0,1,0.5004507303237915,USM
2,0,0,0.07324951887130737,USM
2,0,0,0.14383743703365326,USM
2,0,0,0.2874109447002411,USM
2,1,1,0.6868440508842468,USM
2,1,1,0.9101449251174927,USM
2,1,1,0.9390276074409485,USM
2,1,1,0.9402600526809692,USM
2,1,1,0.7512302398681641,USM
2,1,1,0.8171366453170776,USM
2,1,1,0.7975484132766724,USM
2,1,1,0.7725841999053955,USM
2,1,1,0.5951162576675415,USM
2,0,0,0.03638778254389763,YALE
2,0,0,0.10836561024188995,YALE
2,0,0,0.05481209233403206,YALE
2,0,0,0.2764873802661896,YALE
2,1,1,0.747702956199646,YALE
2,1,0,0.10344704985618591,YALE
2,1,0,0.1957118958234787,YALE
2,1,1,0.8240454792976379,YALE
3,1,1,0.8455331325531006,CALTECH
3,0,0,0.010784750804305077,CALTECH
3,0,0,0.04996364936232567,CALTECH
3,1,0,0.1281735897064209,CMU
3,0,0,0.0883806049823761,CMU
3,0,0,0.36796852946281433,KKI
3,0,0,0.32116419076919556,KKI
3,1,0,0.1007007509469986,KKI
3,1,1,0.7770379781723022,KKI
3,1,0,0.2638905644416809,KKI
3,0,0,0.09783084690570831,KKI
3,0,0,0.0841020792722702,KKI
3,0,0,0.06903234869241714,LEUVEN_1
3,1,0,0.05584847927093506,LEUVEN_1
3,1,0,0.18038083612918854,LEUVEN_1
3,0,0,0.08165889233350754,LEUVEN_1
3,0,0,0.4768444001674652,LEUVEN_1
3,1,0,0.06528723239898682,LEUVEN_1
3,0,1,0.8480032086372375,LEUVEN_2
3,0,1,0.6413702964782715,LEUVEN_2
3,0,0,0.1731746643781662,LEUVEN_2
3,1,1,0.9861279726028442,LEUVEN_2
3,1,1,0.7598897218704224,LEUVEN_2
3,1,0,0.12768405675888062,LEUVEN_2
3,1,0,0.1899767965078354,MAX_MUN
3,1,1,0.8707917928695679,MAX_MUN
3,1,1,0.7663564085960388,MAX_MUN
3,0,1,0.9482660293579102,MAX_MUN
3,1,0,0.22442325949668884,MAX_MUN
3,0,0,0.1399657279253006,MAX_MUN
3,0,1,0.8031014204025269,MAX_MUN
3,0,1,0.7586547136306763,MAX_MUN
3,0,0,0.1082099974155426,MAX_MUN
3,1,0,0.07885658740997314,NYU
3,1,1,0.8007649779319763,NYU
3,1,0,0.07697167247533798,NYU
3,1,0,0.12215442955493927,NYU
3,1,0,0.08973483741283417,NYU
3,1,0,0.07630790024995804,NYU
3,1,0,0.05161791667342186,NYU
3,1,0,0.025186320766806602,NYU
3,1,0,0.05977078154683113,NYU
3,1,0,0.07203056663274765,NYU
3,1,0,0.28982460498809814,NYU
3,1,0,0.1595398485660553,NYU
3,1,0,0.22992195188999176,NYU
3,1,0,0.07010135799646378,NYU
3,1,0,0.11094619333744049,NYU
3,0,1,0.6218417286872864,NYU
3,0,0,0.07890158891677856,NYU
3,0,0,0.061907682567834854,NYU
3,0,1,0.6640521883964539,NYU
3,0,0,0.16765320301055908,NYU
3,0,0,0.08468493819236755,NYU
3,0,0,0.1898319572210312,NYU
3,0,0,0.2602841854095459,NYU
3,0,0,0.08239848911762238,NYU
3,0,0,0.2760022282600403,NYU
3,0,0,0.4343598484992981,NYU
3,0,0,0.027446383610367775,NYU
3,0,0,0.09111642837524414,NYU
3,0,1,0.7508347630500793,NYU
3,0,0,0.08291692286729813,NYU
3,0,0,0.1529034525156021,NYU
3,0,0,0.08308357745409012,NYU
3,0,0,0.14625747501850128,NYU
3,0,0,0.2570511996746063,NYU
3,1,1,0.5133737921714783,OHSU
3,1,1,0.9827873706817627,OHSU
3,0,0,0.050470829010009766,OHSU
3,0,0,0.044030915945768356,OHSU
3,0,0,0.19245663285255432,OHSU
3,0,0,0.1188502311706543,OLIN
3,0,1,0.8053415417671204,OLIN
3,0,0,0.033820997923612595,OLIN
3,1,1,0.777667760848999,OLIN
3,1,0,0.1932404637336731,OLIN
3,1,0,0.12567685544490814,OLIN
3,1,1,0.6496608853340149,PITT
3,1,0,0.22318655252456665,PITT
3,1,1,0.8096196055412292,PITT
3,1,1,0.7752892971038818,PITT
3,0,0,0.20387054979801178,PITT
3,0,0,0.04642682150006294,PITT
3,0,0,0.03139524906873703,PITT
3,0,1,0.6505753397941589,PITT
3,1,0,0.4934050142765045,PITT
3,0,0,0.07887161523103714,PITT
3,0,0,0.03400350362062454,SBL
3,0,0,0.16153311729431152,SBL
3,0,0,0.03555024787783623,SBL
3,1,1,0.9811212420463562,SBL
3,1,0,0.13291803002357483,SBL
3,1,0,0.0443614162504673,SDSU
3,1,0,0.10723555833101273,SDSU
3,0,0,0.021370740607380867,SDSU
3,0,0,0.03917687386274338,SDSU
3,0,0,0.004825776442885399,SDSU
3,1,1,0.73344486951828,STANFORD
3,1,1,0.7426559329032898,STANFORD
3,0,1,0.9275590777397156,STANFORD
3,0,0,0.10083438456058502,STANFORD
3,0,0,0.04013796150684357,STANFORD
3,1,0,0.12447475641965866,TRINITY
3,1,0,0.15027959644794464,TRINITY
3,1,1,0.562434196472168,TRINITY
3,1,0,0.1783578097820282,TRINITY
3,0,0,0.15490376949310303,TRINITY
3,0,0,0.15533454716205597,TRINITY
3,0,1,0.8805210590362549,TRINITY
3,0,1,0.7766664624214172,TRINITY
3,0,0,0.06219573691487312,TRINITY
3,1,1,0.7842994332313538,UCLA_1
3,1,0,0.0658111572265625,UCLA_1
3,1,1,0.943778395652771,UCLA_1
3,1,0,0.33732473850250244,UCLA_1
3,1,0,0.03600586950778961,UCLA_1
3,1,0,0.3047274947166443,UCLA_1
3,1,1,0.6712762713432312,UCLA_1
3,0,0,0.31688353419303894,UCLA_1
3,0,0,0.1346275806427002,UCLA_1
3,0,1,0.9777307510375977,UCLA_1
3,0,0,0.0751749724149704,UCLA_1
3,0,0,0.055192720144987106,UCLA_1
3,0,0,0.09947894513607025,UCLA_1
3,1,0,0.11945946514606476,UCLA_2
3,1,1,0.9360666275024414,UCLA_2
3,0,0,0.1381995528936386,UCLA_2
3,0,1,0.8220421671867371,UCLA_2
3,1,1,0.628271758556366,UM_1
3,1,0,0.1761857271194458,UM_1
3,1,0,0.11012575030326843,UM_1
3,1,0,0.04632188752293587,UM_1
3,1,0,0.48861485719680786,UM_1
3,1,0,0.15429608523845673,UM_1
3,1,0,0.07137807458639145,UM_1
3,0,0,0.04033773019909859,UM_1
3,0,0,0.10549939423799515,UM_1
3,0,0,0.18418030440807343,UM_1
3,0,1,0.9096511006355286,UM_1
3,0,0,0.19696924090385437,UM_1
3,0,0,0.07449013739824295,UM_1
3,0,0,0.1614985167980194,UM_1
3,0,0,0.2653726041316986,UM_1
3,0,0,0.05560183525085449,UM_1
3,0,0,0.24080121517181396,UM_1
3,0,0,0.20386165380477905,UM_2
3,1,0,0.3917967975139618,UM_2
3,1,1,0.9962446093559265,UM_2
3,1,1,0.5165354609489441,UM_2
3,0,0,0.1145973652601242,UM_2
3,0,0,0.17208713293075562,UM_2
3,0,0,0.0989217683672905,UM_2
3,0,0,0.4099704623222351,USM
3,0,0,0.1267363280057907,USM
3,0,0,0.02896103449165821,USM
3,0,0,0.24280402064323425,USM
3,0,0,0.19226641952991486,USM
3,1,0,0.30576422810554504,USM
3,1,0,0.21753954887390137,USM
3,1,0,0.12980473041534424,USM
3,1,0,0.4533475339412689,USM
3,1,1,0.650901198387146,USM
3,1,0,0.15773682296276093,USM
3,1,1,0.7534083724021912,USM
3,1,1,0.5671855211257935,USM
3,0,0,0.22418947517871857,YALE
3,0,1,0.7950434684753418,YALE
3,0,1,0.8201455473899841,YALE
3,0,0,0.11472229659557343,YALE
3,1,0,0.3976128399372101,YALE
3,1,0,0.2558862566947937,YALE
3,1,1,0.6837605834007263,YALE
3,1,0,0.026845445856451988,YALE
4,1,0,0.1607368141412735,CALTECH
4,0,0,0.11220618337392807,CALTECH
4,0,0,0.30400052666664124,CALTECH
4,1,0,0.2187676876783371,CMU
4,0,0,0.10001253336668015,CMU
4,0,1,0.8014591932296753,KKI
4,0,0,0.3678436875343323,KKI
4,0,1,0.5615271329879761,KKI
4,1,1,0.8702887296676636,KKI
4,1,1,0.9567508697509766,KKI
4,0,0,0.33725133538246155,KKI
4,0,0,0.4132413864135742,LEUVEN_1
4,0,0,0.12004998326301575,LEUVEN_1
4,1,1,0.8600865602493286,LEUVEN_1
4,1,0,0.16745775938034058,LEUVEN_1
4,0,0,0.2545880973339081,LEUVEN_1
4,0,0,0.21952959895133972,LEUVEN_2
4,0,0,0.12629416584968567,LEUVEN_2
4,0,0,0.1798684000968933,LEUVEN_2
4,1,1,0.8366072177886963,LEUVEN_2
4,1,0,0.38015347719192505,LEUVEN_2
4,1,1,0.6540183424949646,MAX_MUN
4,1,1,0.8287845849990845,MAX_MUN
4,0,0,0.15367281436920166,MAX_MUN
4,0,0,0.26576679944992065,MAX_MUN
4,1,0,0.34588050842285156,MAX_MUN
4,0,0,0.09618989378213882,MAX_MUN
4,0,0,0.20246478915214539,MAX_MUN
4,0,0,0.19136619567871094,MAX_MUN
4,1,1,0.6425319314002991,MAX_MUN
4,1,1,0.8909762501716614,NYU
4,1,0,0.10810120403766632,NYU
4,1,0,0.13490918278694153,NYU
4,1,1,0.8948264718055725,NYU
4,1,1,0.7391390204429626,NYU
4,1,0,0.29108959436416626,NYU
4,1,0,0.19113902747631073,NYU
4,1,1,0.6877583861351013,NYU
4,1,0,0.15231111645698547,NYU
4,1,0,0.4099413752555847,NYU
4,1,0,0.11608946323394775,NYU
4,1,1,0.643251895904541,NYU
4,1,1,0.8342702984809875,NYU
4,1,0,0.11279189586639404,NYU
4,1,1,0.5705692172050476,NYU
4,0,0,0.07158828526735306,NYU
4,0,0,0.060206957161426544,NYU
4,0,0,0.17900921404361725,NYU
4,0,0,0.34591615200042725,NYU
4,0,0,0.09216009080410004,NYU
4,0,0,0.1317654550075531,NYU
4,0,0,0.11447057127952576,NYU
4,0,0,0.08236393332481384,NYU
4,0,1,0.5939791798591614,NYU
4,0,0,0.10090935230255127,NYU
4,0,0,0.07053478807210922,NYU
4,0,1,0.5633282661437988,NYU
4,0,0,0.09065970778465271,NYU
4,0,0,0.14928331971168518,NYU
4,0,0,0.09160351753234863,NYU
4,0,0,0.11718343198299408,NYU
4,0,0,0.2816407382488251,NYU
4,0,0,0.082765594124794,NYU
4,0,0,0.40234997868537903,NYU
4,1,1,0.903389573097229,OHSU
4,1,1,0.8306973576545715,OHSU
4,0,0,0.16908329725265503,OHSU
4,0,0,0.1387542337179184,OHSU
4,0,1,0.5079655647277832,OHSU
4,0,0,0.17326153814792633,OLIN
4,0,0,0.24113205075263977,OLIN
4,0,0,0.10476972907781601,OLIN
4,1,1,0.855215847492218,OLIN
4,1,1,0.8035433888435364,OLIN
4,1,1,0.5443719029426575,PITT
4,1,0,0.3556162118911743,PITT
4,1,0,0.41371479630470276,PITT
4,1,1,0.8175621628761292,PITT
4,0,0,0.0932539775967598,PITT
4,0,0,0.14364513754844666,PITT
4,0,1,0.89654141664505,PITT
4,0,0,0.10501474887132645,PITT
4,0,0,0.3904453217983246,PITT
4,1,1,0.6773687601089478,PITT
4,0,1,0.5702224969863892,SBL
4,0,0,0.15025153756141663,SBL
4,0,0,0.26985129714012146,SBL
4,1,0,0.4631907045841217,SBL
4,1,0,0.10679418593645096,SBL
4,1,0,0.2756003439426422,SDSU
4,0,0,0.33664417266845703,SDSU
4,0,0,0.11335643380880356,SDSU
4,0,1,0.8307021260261536,SDSU
4,0,0,0.2487589418888092,SDSU
4,1,0,0.12367872148752213,STANFORD
4,1,0,0.12598499655723572,STANFORD
4,0,0,0.20576848089694977,STANFORD
4,0,0,0.14296838641166687,STANFORD
4,0,1,0.6728906631469727,STANFORD
4,1,1,0.5999023914337158,TRINITY
4,1,1,0.8244218230247498,TRINITY
4,1,1,0.8845571279525757,TRINITY
4,1,1,0.534803569316864,TRINITY
4,0,1,0.5038151144981384,TRINITY
4,0,0,0.42392435669898987,TRINITY
4,0,0,0.2399960458278656,TRINITY
4,0,0,0.24681594967842102,TRINITY
4,0,1,0.7999421954154968,TRINITY
4,1,0,0.22538229823112488,UCLA_1
4,1,0,0.485896497964859,UCLA_1
4,1,1,0.8779276013374329,UCLA_1
4,1,0,0.16162368655204773,UCLA_1
4,1,1,0.8870359659194946,UCLA_1
4,1,0,0.46658340096473694,UCLA_1
4,1,1,0.9005767703056335,UCLA_1
4,0,0,0.27554765343666077,UCLA_1
4,0,1,0.842954695224762,UCLA_1
4,0,1,0.8487224578857422,UCLA_1
4,0,0,0.11433182656764984,UCLA_1
4,0,0,0.1732143759727478,UCLA_1
4,0,0,0.129852756857872,UCLA_1
4,1,0,0.2572241425514221,UCLA_2
4,1,0,0.1680142730474472,UCLA_2
4,0,1,0.8354154825210571,UCLA_2
4,0,0,0.09388027340173721,UCLA_2
4,1,1,0.6218554973602295,UM_1
4,1,1,0.7696651220321655,UM_1
4,1,0,0.170514777302742,UM_1
4,1,0,0.1527222841978073,UM_1
4,1,0,0.32976794242858887,UM_1
4,1,0,0.16103477776050568,UM_1
4,1,0,0.1300865262746811,UM_1
4,0,0,0.12638793885707855,UM_1
4,0,0,0.14256557822227478,UM_1
4,0,0,0.16440317034721375,UM_1
4,0,0,0.16975851356983185,UM_1
4,0,0,0.14182952046394348,UM_1
4,0,0,0.3097236454486847,UM_1
4,0,0,0.10995786637067795,UM_1
4,0,0,0.1348171979188919,UM_1
4,0,0,0.262652188539505,UM_1
4,0,0,0.30108052492141724,UM_1
4,0,0,0.0971018448472023,UM_2
4,1,0,0.42232146859169006,UM_2
4,1,0,0.26767322421073914,UM_2
4,1,1,0.8396194577217102,UM_2
4,0,0,0.3078424632549286,UM_2
4,0,1,0.9697665572166443,UM_2
4,0,0,0.3390268385410309,UM_2
4,0,1,0.6409236192703247,USM
4,0,1,0.8522262573242188,USM
4,0,0,0.09926638007164001,USM
4,0,1,0.7018038630485535,USM
4,0,0,0.10612741112709045,USM
4,1,1,0.7511157393455505,USM
4,1,1,0.873928964138031,USM
4,1,0,0.1565326452255249,USM
4,1,1,0.9174103140830994,USM
