fold,true_label,predicted_label,prediction_probability,site
2,1,1,0.8338325619697571,UM_1
2,1,0,0.39609822630882263,UM_1
2,1,1,0.8859097957611084,UM_1
2,1,0,0.3924783766269684,UM_1
2,1,1,0.7013258337974548,UM_1
2,1,0,0.38344457745552063,UM_1
2,1,0,0.1813446581363678,UM_1
2,0,0,0.37190479040145874,UM_1
2,0,0,0.3923006057739258,UM_1
2,0,0,0.13268613815307617,UM_1
2,0,0,0.30367183685302734,UM_1
2,0,0,0.1264612376689911,UM_1
2,0,1,0.8624890446662903,UM_1
2,0,0,0.21040190756320953,UM_1
2,0,1,0.7712308764457703,UM_1
2,0,0,0.22176511585712433,UM_1
2,0,0,0.26789379119873047,UM_2
2,1,0,0.4079528748989105,UM_2
2,0,1,0.7800396680831909,UM_2
2,0,1,0.8799335360527039,USM
2,0,1,0.8793284893035889,USM
2,1,1,0.5797600746154785,USM
2,1,1,0.8743078708648682,USM
2,1,1,0.6876327991485596,USM
2,1,1,0.6195278167724609,USM
2,1,1,0.8565514087677002,USM
2,1,1,0.7039055824279785,USM
2,1,1,0.86552894115448,USM
2,1,1,0.8827243447303772,USM
2,1,1,0.8857793807983398,USM
2,1,1,0.8840437531471252,USM
2,1,1,0.8868186473846436,USM
2,0,0,0.3442651033401489,YALE
2,0,0,0.20575012266635895,YALE
2,0,0,0.4602772891521454,YALE
2,1,1,0.879543662071228,YALE
2,1,1,0.8714205622673035,YALE
2,1,1,0.8528294563293457,YALE
2,1,1,0.8855766654014587,YALE
2,1,1,0.8852835893630981,YALE
2,1,1,0.8855191469192505,YALE
2,1,1,0.8853522539138794,YALE
2,1,1,0.6638883948326111,YALE
2,1,0,0.3167088031768799,CMU
2,1,1,0.7589465379714966,CMU
2,1,1,0.8208140730857849,LEUVEN_1
2,0,0,0.4143521785736084,LEUVEN_1
2,0,1,0.8657795190811157,LEUVEN_1
2,1,1,0.8823542594909668,LEUVEN_1
2,0,1,0.8322315812110901,LEUVEN_2
2,0,1,0.6822353005409241,LEUVEN_2
2,0,1,0.8862417936325073,LEUVEN_2
2,1,0,0.34630656242370605,LEUVEN_2
2,1,1,0.7959945201873779,LEUVEN_2
2,0,1,0.882632315158844,KKI
2,0,1,0.7794583439826965,KKI
2,0,1,0.7398951053619385,KKI
2,0,0,0.3753943145275116,KKI
2,1,1,0.8856138586997986,KKI
2,1,1,0.8857300281524658,KKI
2,0,0,0.4541377127170563,KKI
2,1,1,0.8855386972427368,KKI
2,1,1,0.8496509194374084,NYU
2,1,1,0.8858189582824707,NYU
2,1,1,0.7691007256507874,NYU
2,1,0,0.3393000364303589,NYU
2,1,1,0.7679402828216553,NYU
2,1,1,0.8858853578567505,NYU
2,1,1,0.7507931590080261,NYU
2,1,0,0.37159809470176697,NYU
2,1,1,0.8857721090316772,NYU
2,1,1,0.8215507864952087,NYU
2,1,1,0.8857852816581726,NYU
2,1,1,0.8103544116020203,NYU
2,0,0,0.3964202105998993,NYU
2,0,0,0.10975245386362076,NYU
2,0,0,0.48787882924079895,NYU
2,0,0,0.3616164028644562,NYU
2,0,0,0.25272613763809204,NYU
2,0,1,0.8812693953514099,NYU
2,0,1,0.5501672625541687,NYU
2,0,1,0.6644294261932373,NYU
2,0,1,0.5039508938789368,NYU
2,0,0,0.3982062339782715,NYU
2,0,1,0.8858219385147095,NYU
2,0,0,0.30284082889556885,NYU
2,0,0,0.3109804689884186,NYU
2,0,0,0.45486852526664734,NYU
2,0,1,0.7757145762443542,NYU
2,0,1,0.558016836643219,NYU
2,0,0,0.3804575800895691,NYU
2,0,0,0.3241141140460968,NYU
2,0,1,0.8840497732162476,NYU
2,0,0,0.4316975176334381,NYU
2,0,1,0.8857989311218262,TRINITY
2,0,0,0.3687329888343811,TRINITY
2,0,0,0.28496649861335754,TRINITY
2,0,1,0.7078450322151184,NYU
2,1,1,0.8876874446868896,STANFORD
2,1,1,0.5519145727157593,STANFORD
2,1,1,0.8366326093673706,STANFORD
2,0,0,0.49266985058784485,STANFORD
2,0,1,0.745377242565155,STANFORD
2,0,0,0.2077043354511261,STANFORD
2,0,0,0.27193573117256165,STANFORD
2,0,0,0.26992127299308777,STANFORD
2,0,1,0.6493180990219116,STANFORD
2,0,1,0.8857223987579346,STANFORD
2,1,1,0.885951042175293,UCLA_1
2,1,1,0.8856809735298157,UCLA_1
2,1,1,0.6228702068328857,UCLA_1
2,1,1,0.6503288149833679,UCLA_1
2,0,0,0.3531709313392639,UCLA_1
2,0,1,0.8852952718734741,UCLA_1
2,1,1,0.6028035283088684,UCLA_2
2,0,0,0.30207735300064087,UCLA_2
2,1,1,0.697830319404602,MAX_MUN
2,0,1,0.6847492456436157,MAX_MUN
2,0,1,0.8061009645462036,MAX_MUN
2,0,1,0.8858344554901123,MAX_MUN
2,0,1,0.8857054114341736,MAX_MUN
2,0,1,0.885683536529541,MAX_MUN
2,0,1,0.8860346078872681,MAX_MUN
2,1,1,0.5606674551963806,CALTECH
2,1,1,0.8731757402420044,CALTECH
2,1,1,0.8659090995788574,CALTECH
2,0,1,0.8858157396316528,CALTECH
2,0,0,0.40478217601776123,CALTECH
2,0,1,0.8445019721984863,SBL
2,0,0,0.3107964098453522,SBL
2,0,1,0.7047540545463562,SBL
2,0,0,0.17266137897968292,SBL
2,0,0,0.3570748269557953,SBL
2,0,0,0.21296899020671844,SBL
2,0,1,0.5829854011535645,SBL
2,1,1,0.7333759069442749,SBL
2,1,0,0.39640387892723083,SBL
2,1,1,0.8802721500396729,SBL
2,1,1,0.7991564869880676,SBL
2,1,1,0.8857341408729553,MAX_MUN
3,1,1,0.5664809942245483,PITT
3,1,1,0.5656673908233643,PITT
3,1,1,0.5330721735954285,PITT
3,0,1,0.5306106805801392,PITT
3,0,0,0.41247183084487915,PITT
3,0,1,0.5218221545219421,PITT
3,0,1,0.5086522102355957,PITT
3,1,0,0.4999847114086151,PITT
3,0,1,0.513420820236206,OLIN
3,0,1,0.542900025844574,OLIN
3,1,1,0.5677980184555054,OLIN
3,1,1,0.552507221698761,OLIN
3,1,1,0.564703643321991,OHSU
3,0,0,0.37883421778678894,SDSU
3,0,1,0.5622949600219727,SDSU
3,0,1,0.5552663207054138,SDSU
3,1,1,0.5063084363937378,TRINITY
3,1,1,0.5031779408454895,TRINITY
3,1,1,0.5361203551292419,TRINITY
3,1,1,0.5654839873313904,TRINITY
3,0,0,0.4811011850833893,TRINITY
3,0,0,0.4237217307090759,TRINITY
3,0,1,0.5410983562469482,TRINITY
3,0,1,0.5355299711227417,TRINITY
3,1,1,0.5706594586372375,UM_1
3,1,1,0.5563892126083374,UM_1
3,1,1,0.5674620866775513,UM_1
3,1,0,0.4265335500240326,UM_1
3,1,0,0.46953877806663513,UM_1
3,1,1,0.5417457818984985,UM_1
3,1,0,0.47868800163269043,UM_1
3,0,0,0.432786226272583,UM_1
3,0,1,0.5462529063224792,UM_1
3,0,1,0.5491895079612732,UM_1
3,0,1,0.5482170581817627,UM_1
3,0,0,0.4359625577926636,UM_1
3,0,1,0.5646241307258606,UM_1
3,0,0,0.4038979113101959,UM_1
3,0,0,0.483829140663147,UM_1
3,0,1,0.5398470163345337,UM_1
3,0,1,0.5529119968414307,UM_1
3,0,0,0.46537041664123535,UM_2
3,0,0,0.4997725188732147,UM_2
3,0,0,0.46376436948776245,UM_2
3,1,1,0.5702910423278809,UM_2
3,0,1,0.5649949908256531,USM
3,0,0,0.4712005853652954,USM
3,0,1,0.5551837682723999,USM
3,0,1,0.5260413885116577,USM
3,0,1,0.5648506283760071,USM
3,1,1,0.5675405263900757,USM
3,1,1,0.56627357006073,USM
3,1,1,0.568390965461731,USM
3,1,1,0.5682812333106995,USM
3,1,1,0.5682886838912964,USM
3,1,1,0.5686832666397095,USM
3,1,1,0.5676687359809875,USM
3,1,1,0.5683106184005737,USM
3,1,1,0.5685868263244629,USM
3,1,1,0.5701051354408264,USM
3,1,1,0.5685983300209045,USM
3,0,0,0.43840304017066956,YALE
3,0,1,0.5599150061607361,YALE
3,1,1,0.5298295617103577,YALE
3,1,1,0.5388849973678589,YALE
3,1,1,0.5190986394882202,YALE
3,1,1,0.5661624073982239,YALE
3,1,1,0.5467461943626404,YALE
3,1,1,0.5626081824302673,CMU
3,1,1,0.5398486256599426,CMU
3,0,0,0.4974759817123413,CMU
3,0,0,0.4774153232574463,LEUVEN_1
3,0,1,0.5625982880592346,LEUVEN_1
3,1,0,0.47715890407562256,LEUVEN_1
3,1,1,0.5620936155319214,LEUVEN_1
3,0,1,0.5233399271965027,LEUVEN_1
3,0,1,0.5616756677627563,LEUVEN_2
3,0,1,0.5459999442100525,LEUVEN_2
3,0,1,0.567774772644043,LEUVEN_2
3,0,1,0.5643619298934937,LEUVEN_2
3,0,1,0.5659679174423218,LEUVEN_2
3,0,0,0.3770555257797241,LEUVEN_2
3,1,1,0.5666864514350891,LEUVEN_2
3,1,1,0.5663590431213379,LEUVEN_2
3,1,1,0.5187868475914001,LEUVEN_2
3,0,0,0.4520122706890106,KKI
3,0,1,0.5671797394752502,KKI
3,0,1,0.5594698190689087,KKI
3,1,1,0.5689656734466553,KKI
3,1,1,0.5702152848243713,KKI
3,1,0,0.4617702066898346,KKI
3,0,0,0.4929547905921936,KKI
3,0,0,0.42533597350120544,KKI
3,1,1,0.5604143142700195,KKI
3,1,1,0.566637396812439,NYU
3,1,1,0.5681406259536743,NYU
3,1,0,0.488346666097641,NYU
3,1,1,0.5699697136878967,NYU
3,1,0,0.3811233639717102,NYU
3,1,1,0.5697310566902161,NYU
3,1,0,0.49468621611595154,NYU
3,1,1,0.5302602648735046,NYU
3,1,1,0.5451293587684631,NYU
3,1,1,0.5064966678619385,NYU
3,1,1,0.5682143568992615,NYU
3,1,1,0.5664283037185669,NYU
3,1,0,0.464337021112442,NYU
3,1,0,0.3688209652900696,NYU
3,1,0,0.4376741051673889,NYU
3,1,0,0.43272876739501953,NYU
3,1,1,0.520081639289856,NYU
3,0,1,0.522139847278595,NYU
3,0,0,0.4541776776313782,NYU
3,0,1,0.5654605031013489,NYU
3,0,0,0.4041925072669983,NYU
3,0,0,0.47558918595314026,NYU
3,0,1,0.5661917924880981,NYU
3,0,0,0.42656174302101135,NYU
3,0,1,0.5605237483978271,NYU
3,0,0,0.4339556396007538,NYU
3,0,0,0.39121556282043457,NYU
3,0,1,0.5615038275718689,NYU
3,0,1,0.5293459296226501,NYU
3,0,0,0.43520522117614746,NYU
3,0,0,0.24614217877388,NYU
3,0,1,0.5042936205863953,TRINITY
3,0,1,0.5691630840301514,TRINITY
3,0,1,0.5691972970962524,TRINITY
3,0,1,0.5671611428260803,TRINITY
3,0,0,0.46875354647636414,NYU
3,0,0,0.4170156419277191,NYU
3,0,0,0.45691147446632385,NYU
3,1,1,0.5684840083122253,STANFORD
3,0,1,0.5322275757789612,STANFORD
3,1,1,0.5690323710441589,UCLA_1
3,1,1,0.568515419960022,UCLA_1
3,1,1,0.5686274170875549,UCLA_1
3,1,0,0.4168716073036194,UCLA_1
3,1,1,0.5638176798820496,UCLA_1
3,1,1,0.5663456916809082,UCLA_1
3,1,1,0.567646861076355,UCLA_1
3,1,1,0.546319305896759,UCLA_1
3,1,1,0.5690883994102478,UCLA_1
3,0,0,0.4819602370262146,UCLA_1
3,0,1,0.5386562943458557,UCLA_1
3,0,1,0.567864716053009,UCLA_1
3,0,1,0.5681089162826538,UCLA_1
3,0,0,0.41484665870666504,UCLA_1
3,0,1,0.565506100654602,UCLA_1
3,0,0,0.46110019087791443,UCLA_1
3,0,1,0.558112382888794,UCLA_1
3,1,1,0.5639827251434326,UCLA_2
3,0,0,0.46127206087112427,UCLA_2
3,0,1,0.5594597458839417,UCLA_2
3,0,0,0.4677559733390808,UCLA_2
3,0,1,0.5675130486488342,UCLA_2
3,1,1,0.5039525628089905,MAX_MUN
3,1,1,0.5650672316551208,MAX_MUN
3,1,1,0.5631430149078369,MAX_MUN
3,1,0,0.4390459358692169,MAX_MUN
3,0,1,0.5688372850418091,MAX_MUN
3,0,1,0.5375030040740967,MAX_MUN
3,0,1,0.5680895447731018,MAX_MUN
3,0,1,0.5655549168586731,MAX_MUN
3,0,1,0.5664016604423523,MAX_MUN
3,0,1,0.5670621395111084,MAX_MUN
3,1,1,0.5392094850540161,MAX_MUN
3,0,1,0.5658937692642212,MAX_MUN
3,0,1,0.5292345285415649,CALTECH
3,0,0,0.46332207322120667,CALTECH
3,0,0,0.4866817891597748,CALTECH
3,0,0,0.3892888128757477,SBL
3,1,1,0.5114620923995972,SBL
3,1,1,0.554497241973877,SBL
4,1,1,0.6096428632736206,PITT
4,1,1,0.5773667693138123,PITT
4,1,1,0.6062145829200745,PITT
4,1,1,0.5470646023750305,PITT
4,1,1,0.6102752089500427,PITT
4,0,0,0.49376776814460754,PITT
4,0,0,0.4634346067905426,PITT
4,0,0,0.4428485333919525,PITT
4,0,1,0.5779817700386047,PITT
4,0,1,0.5770912170410156,PITT
4,0,1,0.5901405811309814,PITT
4,0,1,0.5908440351486206,PITT
4,0,1,0.5713505744934082,PITT
4,0,1,0.5464784502983093,PITT
4,0,1,0.5730136632919312,OLIN
4,0,0,0.4046996533870697,OLIN
4,0,1,0.6020300984382629,OLIN
4,1,1,0.6045694351196289,OLIN
4,1,1,0.5991939902305603,OLIN
4,1,1,0.6052444577217102,OLIN
4,1,1,0.607588529586792,OHSU
4,1,1,0.5190721154212952,OHSU
4,1,1,0.6061426997184753,OHSU
4,0,1,0.5194113850593567,OHSU
4,0,1,0.5920358896255493,OHSU
4,0,1,0.6095212697982788,OHSU
4,0,1,0.5876567363739014,OHSU
4,0,0,0.31216299533843994,SDSU
4,0,0,0.4203139841556549,SDSU
4,0,0,0.42639288306236267,SDSU
4,0,0,0.26689767837524414,SDSU
4,1,1,0.5887330770492554,TRINITY
4,1,1,0.6099995970726013,TRINITY
4,0,1,0.6094586849212646,TRINITY
4,0,1,0.591894805431366,TRINITY
4,0,1,0.6051877737045288,TRINITY
4,1,1,0.6085114479064941,UM_1
4,1,0,0.49354416131973267,UM_1
4,1,1,0.6035580635070801,UM_1
4,0,1,0.6063785552978516,UM_1
4,0,1,0.575384259223938,UM_1
4,0,1,0.6094861626625061,UM_1
4,0,1,0.5906535983085632,UM_1
4,0,0,0.47940242290496826,UM_1
4,0,1,0.5076922178268433,UM_1
4,0,0,0.4088412821292877,UM_1
4,0,1,0.5678019523620605,UM_1
4,0,1,0.5421429872512817,UM_1
4,0,1,0.5955095887184143,UM_1
4,0,0,0.4880371391773224,UM_1
4,0,0,0.4163946807384491,UM_2
4,1,1,0.6108350157737732,UM_2
4,1,1,0.61064612865448,UM_2
4,1,1,0.5083955526351929,UM_2
4,1,1,0.6094805598258972,UM_2
4,1,1,0.6074863076210022,UM_2
4,1,1,0.5910727977752686,UM_2
4,0,1,0.5039275288581848,UM_2
4,0,1,0.5016879439353943,UM_2
4,0,1,0.5944380760192871,UM_2
4,0,1,0.6009109020233154,USM
4,0,1,0.5741249322891235,USM
4,0,0,0.4545118510723114,USM
4,0,1,0.6093625426292419,USM
4,1,1,0.5510569214820862,USM
4,1,1,0.5788619518280029,USM
4,1,1,0.5702993869781494,USM
4,1,1,0.5941773653030396,USM
4,1,1,0.5803355574607849,USM
4,1,1,0.6105604767799377,USM
4,0,1,0.5236788392066956,YALE
4,0,0,0.49740853905677795,YALE
4,0,0,0.405833899974823,YALE
4,1,1,0.6088529825210571,YALE
4,0,1,0.5634090304374695,CMU
4,0,1,0.5121666789054871,CMU
4,0,1,0.5997377038002014,CMU
4,0,1,0.566705584526062,CMU
4,1,1,0.5453957915306091,LEUVEN_1
4,1,1,0.6090770959854126,LEUVEN_1
4,1,1,0.5928843021392822,LEUVEN_1
4,1,1,0.6072118878364563,LEUVEN_1
4,1,1,0.6094136238098145,LEUVEN_1
4,1,1,0.5426077842712402,LEUVEN_1
4,0,1,0.6062612533569336,LEUVEN_2
4,0,1,0.6095974445343018,LEUVEN_2
4,1,1,0.6107485890388489,LEUVEN_2
4,1,1,0.5837927460670471,LEUVEN_2
4,1,1,0.6066073179244995,LEUVEN_2
4,1,1,0.5997527837753296,LEUVEN_2
4,0,1,0.5500625967979431,KKI
4,0,1,0.5995913743972778,KKI
4,1,1,0.6047598123550415,KKI
4,1,1,0.5834531188011169,KKI
4,0,0,0.31916937232017517,KKI
4,1,1,0.5983103513717651,NYU
4,1,1,0.601478099822998,NYU
4,1,1,0.5956173539161682,NYU
4,1,1,0.6070738434791565,NYU
4,1,1,0.6074959635734558,NYU
4,1,1,0.6092947721481323,NYU
4,1,0,0.38845929503440857,NYU
4,1,1,0.6033071279525757,NYU
4,1,1,0.5912904739379883,NYU
4,1,1,0.6009787321090698,NYU
4,1,1,0.6076510548591614,NYU
4,1,0,0.45248064398765564,NYU
4,1,1,0.5572091341018677,NYU
4,1,1,0.5718072652816772,NYU
4,1,1,0.5303961038589478,NYU
4,1,0,0.38853681087493896,NYU
4,1,1,0.5789740681648254,NYU
4,0,1,0.5986309051513672,NYU
4,0,0,0.4778454303741455,NYU
4,0,1,0.5434449315071106,NYU
4,0,0,0.4329148232936859,NYU
4,0,0,0.386566698551178,NYU
4,0,0,0.4917393922805786,NYU
4,0,1,0.5926944613456726,NYU
4,0,1,0.5240345597267151,NYU
4,0,1,0.584949254989624,NYU
4,0,0,0.4852801561355591,NYU
4,0,1,0.5601447820663452,NYU
4,0,1,0.5965194702148438,NYU
4,0,1,0.6086924076080322,NYU
4,0,1,0.610795795917511,NYU
4,0,1,0.6003153324127197,NYU
4,0,1,0.5839906930923462,NYU
4,0,0,0.47740572690963745,NYU
4,0,1,0.6090386509895325,TRINITY
4,0,1,0.5961437225341797,TRINITY
4,0,1,0.554733157157898,NYU
4,0,1,0.5946219563484192,NYU
4,1,1,0.5947068929672241,STANFORD
4,1,1,0.5706729888916016,STANFORD
4,0,1,0.6029205322265625,STANFORD
4,0,1,0.608948290348053,STANFORD
4,0,1,0.605143129825592,STANFORD
4,1,1,0.6104572415351868,UCLA_1
4,1,1,0.5367770791053772,UCLA_1
4,1,1,0.5778026580810547,UCLA_1
4,1,1,0.5959290266036987,UCLA_1
4,1,1,0.609163224697113,UCLA_1
4,1,1,0.6086836457252502,UCLA_1
4,1,1,0.5685383081436157,UCLA_1
4,1,1,0.6004015207290649,UCLA_1
4,1,1,0.603627622127533,UCLA_1
4,1,1,0.5460568070411682,UCLA_1
4,0,1,0.5464063882827759,UCLA_1
4,0,1,0.6089841723442078,UCLA_1
4,0,0,0.47888076305389404,UCLA_1
4,0,1,0.6089529395103455,UCLA_1
4,0,0,0.48243027925491333,UCLA_1
4,1,1,0.5891571044921875,UCLA_2
4,1,1,0.6108110547065735,UCLA_2
4,1,1,0.5553163886070251,UCLA_2
4,0,1,0.6061232686042786,UCLA_2
4,1,1,0.6094456911087036,MAX_MUN
4,1,1,0.5809479355812073,MAX_MUN
4,1,1,0.603570282459259,MAX_MUN
4,0,1,0.5583466291427612,MAX_MUN
4,0,0,0.3134310245513916,MAX_MUN
4,1,1,0.591331958770752,MAX_MUN
4,1,0,0.4573434591293335,MAX_MUN
4,0,0,0.40069910883903503,MAX_MUN
4,1,1,0.5988177061080933,CALTECH
4,0,1,0.5953625440597534,CALTECH
4,0,1,0.610750675201416,CALTECH
4,0,1,0.5761961936950684,SBL
4,0,0,0.4240325689315796,SBL
4,0,1,0.5972509384155273,SBL
4,0,1,0.5779471397399902,SBL
